grid_id,lng_wgs84,lat_wgs84,nearest_meteo_id,cnt_industrial,cnt_commercial,cnt_nature,cnt_transport,cnt_catering
G10814,117.36198932426346,39.69720741786969,54525,10,34,4,3,3
G10815,117.36198932426346,39.70411898522625,54525,15,37,4,7,3
G10816,117.36198932426345,39.711029860366914,54525,16,34,4,8,3
G10817,117.36198932426345,39.71794004326044,54525,12,34,2,9,4
G10818,117.36198932426345,39.72484953387569,54525,7,31,0,10,3
G10819,117.36198932426346,39.73175833218154,54525,11,36,0,13,6
G10820,117.36198932426345,39.738666438146915,54525,15,74,0,19,45
G10821,117.36198932426343,39.74557385174079,54525,9,84,1,16,36
G10822,117.36198932426345,39.75248057293216,54525,12,88,1,19,37
G10823,117.36198932426345,39.75938660169008,54525,7,67,1,21,28
G10824,117.36198932426343,39.76629193798366,54525,3,15,1,11,1
G10825,117.36198932426345,39.77319658178204,54525,2,7,0,12,0
G10826,117.36198932426345,39.78010053305439,54525,0,3,0,10,0
G10827,117.36198932426346,39.78700379176996,54525,1,3,0,5,0
G10828,117.36198932426346,39.79390635789801,54525,1,3,0,2,0
G10829,117.36198932426346,39.800808231407856,54525,1,1,1,0,0
G10830,117.36198932426343,39.807709412268856,54525,0,1,0,0,0
G10831,117.36198932426345,39.8146099004504,54525,0,0,0,0,0
G10832,117.36198932426345,39.82150969592194,54525,0,0,0,0,0
G10833,117.36198932426343,39.828408798652966,54525,0,0,0,0,0
G10834,117.36198932426345,39.835307208613,54525,0,4,0,0,0
G10835,117.36198932426346,39.842204925771654,54525,4,47,1,2,13
G10836,117.36198932426345,39.84910195009849,54525,4,49,2,4,13
G10837,117.36198932426346,39.855998281563195,54525,7,60,2,5,13
G10838,117.36198932426345,39.86289392013548,54525,7,64,0,6,14
G10839,117.36198932426345,39.869788865785075,54525,6,34,1,5,2
G10840,117.36198932426345,39.87668311848178,54525,7,21,1,3,2
G10841,117.36198932426343,39.88357667819543,54525,5,4,3,0,0
G10842,117.36198932426345,39.89046954489589,54428,7,7,5,0,1
G10843,117.36198932426345,39.89736171855309,54428,14,120,7,3,46
G10844,117.36198932426345,39.90425319913699,54428,17,182,10,5,66
G10845,117.36198932426345,39.911143986617596,54428,12,137,5,5,50
G10846,117.36198932426345,39.91803408096496,54428,9,37,4,2,13
G10847,117.36198932426343,39.92492348214916,54428,3,14,1,0,2
G10848,117.36198932426346,39.93181219014034,54428,2,12,0,0,3
G10849,117.36198932426345,39.93870020490869,54428,1,16,1,0,3
G10850,117.36198932426346,39.94558752642442,54428,3,25,1,0,7
G10851,117.36198932426345,39.95247415465779,54428,10,29,1,0,6
G10852,117.36198932426346,39.95936008957911,54428,9,99,2,6,27
G10853,117.36198932426345,39.96624533115874,54428,9,74,2,10,23
G10854,117.36198932426345,39.973129879367065,54428,5,27,0,11,8
G10855,117.36198932426343,39.98001373417452,54428,15,52,1,20,20
G10856,117.36198932426345,39.98689689555158,54428,17,51,1,17,23
G10857,117.36198932426345,39.99377936346878,54428,23,122,4,15,42
G10858,117.36198932426345,40.00066113789669,54428,14,106,4,13,32
G10859,117.36198932426345,40.007542218805895,54428,14,116,4,4,33
G10860,117.36198932426343,40.01442260616706,54428,19,243,2,14,137
G10861,117.36198932426343,40.02130229995089,54428,35,259,8,26,118
G10862,117.36198932426345,40.0281813001281,54428,117,659,9,56,145
G10863,117.36198932426343,40.035059606669485,54428,129,615,7,57,84
G10864,117.36198932426345,40.04193721954588,54428,124,582,2,47,59
G10865,117.36198932426345,40.04881413872812,54428,45,113,2,27,11
G10866,117.36198932426343,40.05569036418713,54428,9,8,2,13,5
G10867,117.36198932426346,40.062565895893876,54428,3,6,2,8,5
G10868,117.36198932426346,40.069440733819334,54428,0,2,0,2,0
G10869,117.36198932426345,40.07631487793454,54428,0,2,0,2,0
G10870,117.36198932426343,40.08318832821058,54428,0,2,0,2,0
G10871,117.36198932426345,40.0900610846186,54428,0,2,0,2,0
G10872,117.36198932426345,40.09693314712973,54428,0,0,0,0,0
G10873,117.36198932426345,40.103804515715204,54428,0,1,0,4,0
G10874,117.36198932426345,40.11067519034626,54428,0,1,1,7,0
G10875,117.36198932426346,40.11754517099419,54428,1,5,1,12,5
G10876,117.36198932426346,40.12441445763035,54428,1,2,5,8,4
G10877,117.36198932426342,40.1312830502261,54428,1,1,5,7,3
G10878,117.36198932426343,40.13815094875288,54428,0,1,5,7,4
G10879,117.36198932426345,40.14501815318216,54428,0,1,1,1,1
G10880,117.36198932426345,40.151884663485426,54428,0,2,0,3,1
G10881,117.36198932426343,40.15875047963424,54428,1,6,2,6,0
G10882,117.36198932426345,40.1656156016002,54428,1,6,2,6,0
G10883,117.36198932426345,40.172480029354944,54428,1,5,2,5,0
G10884,117.37097247710466,38.56841800478946,54645,0,0,0,0,0
G10885,117.37097247710466,38.57544126748788,54645,1,0,0,0,0
G10886,117.37097247710464,38.58246384360603,54645,1,0,0,0,0
G10887,117.37097247710467,38.58948573310551,54645,1,0,0,0,0
G10888,117.37097247710466,38.59650693594803,54645,0,0,0,0,0
G10889,117.37097247710466,38.603527452095285,54645,0,0,0,0,0
G10890,117.37097247710466,38.61054728150906,54645,0,0,0,0,0
G10891,117.37097247710466,38.617566424151136,54645,8,46,2,6,27
G10892,117.37097247710464,38.6245848799834,54645,10,50,3,6,28
G10893,117.37097247710466,38.63160264896775,54645,14,53,4,8,28
G10894,117.37097247710466,38.638619731066115,54645,12,52,3,10,28
G10895,117.37097247710466,38.64563612624049,54645,5,2,2,4,2
G10896,117.37097247710467,38.652651834452925,54645,17,8,1,6,5
G10897,117.37097247710466,38.65966685566548,54645,37,88,1,10,67
G10898,117.37097247710464,38.6666811898403,54645,51,131,3,13,77
G10899,117.37097247710467,38.673694836939546,54645,44,121,2,13,78
G10900,117.37097247710466,38.680707796925425,54645,25,55,1,5,15
G10901,117.37097247710466,38.68772006976022,54645,15,28,0,1,2
G10902,117.37097247710466,38.694731655406216,54645,2,0,0,0,0
G10903,117.37097247710464,38.70174255382575,54645,0,0,0,0,0
G10904,117.37097247710466,38.70875276498127,54645,0,0,0,0,0
G10905,117.37097247710466,38.715762288835165,54645,0,0,0,0,0
G10906,117.37097247710464,38.72277112534994,54645,0,0,0,0,0
G10907,117.37097247710466,38.72977927448812,54645,0,0,0,0,0
G10908,117.37097247710464,38.73678673621228,54645,0,0,0,0,0
G10909,117.37097247710467,38.74379351048504,54645,0,0,0,0,0
G10910,117.37097247710464,38.750799597269065,54645,0,0,0,0,0
G10911,117.37097247710466,38.75780499652706,54645,0,0,0,0,0
G10912,117.37097247710466,38.76480970822178,54645,0,0,0,0,0
G10913,117.37097247710467,38.771813732316026,54645,0,0,0,0,0
G10914,117.37097247710466,38.77881706877263,54645,0,0,0,0,0
G10915,117.37097247710466,38.78581971755449,54645,0,0,0,0,0
G10916,117.37097247710466,38.79282167862454,54645,0,0,0,0,0
G10917,117.37097247710466,38.79982295194575,54645,0,0,0,0,0
G10918,117.37097247710466,38.80682353748114,54645,0,0,0,0,0
G10919,117.37097247710466,38.81382343519378,54645,1,0,0,0,1
G10920,117.37097247710466,38.82082264504679,54645,8,0,0,4,1
G10921,117.37097247710464,38.827821167003314,54645,14,3,0,5,6
G10922,117.37097247710466,38.83481900102656,54645,25,14,0,6,8
G10923,117.37097247710467,38.84181614707977,54645,39,42,0,8,22
G10924,117.37097247710466,38.84881260512622,54645,54,64,1,15,41
G10925,117.37097247710466,38.85580837512927,54645,69,304,3,26,153
G10926,117.37097247710467,38.862803457052294,54645,96,544,4,30,245
G10927,117.37097247710467,38.869797850858696,54622,100,504,6,27,217
G10928,117.37097247710466,38.87679155651196,54622,81,401,8,19,146
G10929,117.37097247710466,38.883784573975596,54622,36,178,8,10,79
G10930,117.37097247710466,38.890776903213165,54622,11,21,6,6,10
G10931,117.37097247710466,38.89776854418826,54622,29,10,4,4,1
G10932,117.37097247710466,38.90475949686454,54622,55,18,3,6,4
G10933,117.37097247710466,38.911749761205684,54622,71,29,2,4,13
G10934,117.37097247710464,38.91873933717544,54622,103,77,2,5,35
G10935,117.37097247710466,38.925728224737576,54622,100,151,3,7,89
G10936,117.37097247710466,38.93271642385592,54622,77,155,2,7,81
G10937,117.37097247710464,38.93970393449436,54622,69,151,2,7,81
G10938,117.37097247710467,38.946690756616775,54622,8,2,2,2,0
G10939,117.37097247710467,38.953676890187154,54622,18,14,3,1,12
G10940,117.37097247710466,38.96066233516949,54622,38,53,4,18,15
G10941,117.37097247710467,38.96764709152783,54622,85,521,4,62,357
G10942,117.37097247710466,38.97463115922626,54622,164,1417,9,160,664
G10943,117.37097247710467,38.981614538228925,54622,233,2537,9,284,1376
G10944,117.37097247710466,38.98859722850001,54622,263,2818,11,298,1592
G10945,117.37097247710467,38.99557923000373,54622,181,2255,10,299,1272
G10946,117.37097247710467,39.00256054270436,54622,102,1177,3,247,754
G10947,117.37097247710467,39.00954116656621,54622,56,531,3,174,379
G10948,117.37097247710466,39.016521101553636,54526,46,280,0,142,231
G10949,117.37097247710467,39.02350034763104,54526,64,189,2,97,173
G10950,117.37097247710464,39.03047890476289,54526,45,101,6,56,39
G10951,117.37097247710466,39.03745677291366,54526,5,37,8,29,32
G10952,117.37097247710466,39.04443395204789,54526,18,4,6,18,3
G10953,117.37097247710467,39.05141044213016,54526,48,11,6,32,5
G10954,117.37097247710466,39.0583862431251,54526,134,108,1,48,16
G10955,117.37097247710466,39.06536135499737,54526,177,256,2,61,97
G10956,117.37097247710467,39.07233577771169,54526,187,303,8,76,120
G10957,117.37097247710467,39.07930951123282,54526,156,348,9,69,172
G10958,117.37097247710467,39.086282555525564,54526,58,204,9,32,128
G10959,117.37097247710467,39.09325491055475,54526,68,107,9,22,57
G10960,117.37097247710466,39.100226576285294,54526,61,66,4,15,34
G10961,117.37097247710464,39.10719755268211,54526,45,63,3,15,34
G10962,117.37097247710464,39.11416783971019,54526,27,32,2,8,10
G10963,117.37097247710466,39.12113743733457,54526,7,32,0,7,13
G10964,117.37097247710467,39.12810634552029,54526,20,47,0,42,26
G10965,117.37097247710466,39.13507456423248,54526,33,50,0,45,26
G10966,117.37097247710467,39.14204209343629,54526,74,26,3,91,14
G10967,117.37097247710466,39.14900893309693,54526,169,144,4,254,177
G10968,117.37097247710464,39.155975083179634,54526,287,295,5,351,552
G10969,117.37097247710466,39.16294054364969,54526,316,633,5,443,631
G10970,117.37097247710467,39.169905314472445,54526,203,711,4,343,583
G10971,117.37097247710466,39.176869395613274,54526,62,587,5,187,412
G10972,117.37097247710464,39.18383278703759,54526,14,275,2,105,113
G10973,117.37097247710467,39.190795488710854,54526,3,30,2,11,5
G10974,117.37097247710466,39.1977575005986,54526,0,4,1,0,1
G10975,117.37097247710464,39.20471882266635,54526,0,0,1,0,1
G10976,117.37097247710464,39.211679454879736,54526,49,53,4,2,43
G10977,117.37097247710466,39.21863939720438,54526,77,64,5,5,45
G10978,117.37097247710466,39.22559864960597,54526,77,64,5,5,45
G10979,117.37097247710464,39.232557212050246,54526,72,56,3,2,44
G10980,117.37097247710466,39.23951508450298,54526,7,2,3,0,1
G10981,117.37097247710466,39.246472266929985,54526,22,1,5,0,1
G10982,117.37097247710464,39.25342875929712,54526,49,55,6,0,17
G10983,117.37097247710467,39.26038456157031,54526,96,224,4,9,96
G10984,117.37097247710466,39.267339673715504,54526,114,204,2,9,80
G10985,117.37097247710467,39.27429409569868,54526,95,180,2,8,53
G10986,117.37097247710466,39.28124782748588,54526,75,149,1,8,75
G10987,117.37097247710467,39.28820086904321,54526,33,33,1,3,46
G10988,117.37097247710467,39.295153220336765,54526,21,28,1,2,42
G10989,117.37097247710466,39.30210488133275,54526,3,27,1,0,37
G10990,117.37097247710466,39.309055851997364,54526,5,28,1,4,14
G10991,117.37097247710464,39.31600613229686,54526,5,24,1,4,12
G10992,117.37097247710464,39.322955722197555,54526,4,24,2,4,12
G10993,117.37097247710467,39.32990462166577,54526,3,10,9,3,3
G10994,117.37097247710466,39.336852830667944,54526,1,0,8,3,0
G10995,117.37097247710467,39.34380034917047,54528,1,2,8,3,0
G10996,117.37097247710464,39.35074717713985,54528,1,2,7,3,0
G10997,117.37097247710464,39.3576933145426,54528,0,3,0,2,0
G10998,117.37097247710466,39.36463876134527,54528,0,1,0,2,0
G10999,117.37097247710466,39.371583517514516,54528,0,0,0,2,0
G11000,117.37097247710466,39.37852758301695,54528,0,1,1,1,1
G11001,117.37097247710466,39.38547095781929,54528,0,12,1,0,6
G11002,117.37097247710464,39.39241364188827,54528,1,62,1,2,33
G11003,117.37097247710467,39.39935563519067,54528,1,61,2,2,32
G11004,117.37097247710466,39.406296937693355,54528,1,51,1,0,32
G11005,117.37097247710467,39.41323754936316,54528,0,0,1,1,4
G11006,117.37097247710466,39.42017747016703,54528,0,0,0,1,4
G11007,117.37097247710466,39.42711670007192,54528,0,0,0,1,4
G11008,117.37097247710466,39.434055239044824,54528,3,66,0,0,26
G11009,117.37097247710464,39.4409930870528,54525,7,159,0,5,62
G11010,117.37097247710466,39.44793024406296,54525,8,163,0,5,62
G11011,117.37097247710467,39.45486671004242,54525,6,153,0,5,57
G11012,117.37097247710466,39.461802484958355,54525,3,45,0,1,8
G11013,117.37097247710464,39.468737568777996,54525,0,4,0,0,0
G11014,117.37097247710466,39.475671961468635,54525,1,5,0,0,0
G11015,117.37097247710467,39.48260566299755,54525,1,4,0,0,0
G11016,117.37097247710466,39.48953867333212,54525,0,0,0,0,0
G11017,117.37097247710466,39.49647099243974,54525,0,0,0,9,0
G11018,117.37097247710466,39.503402620287844,54525,1,0,0,9,0
G11019,117.37097247710466,39.51033355684392,54525,1,0,1,9,0
G11020,117.37097247710466,39.51726380207552,54525,47,29,2,14,11
G11021,117.37097247710466,39.524193355950196,54525,47,29,3,9,14
G11022,117.37097247710464,39.531122218435584,54525,70,58,3,18,57
G11023,117.37097247710464,39.538050389499325,54525,80,114,4,42,218
G11024,117.37097247710466,39.54497786910915,54525,33,108,4,41,211
G11025,117.37097247710464,39.5519046572328,54525,34,143,4,38,224
G11026,117.37097247710467,39.55883075383805,54525,15,117,3,19,110
G11027,117.37097247710467,39.56575615889275,54525,12,98,2,13,33
G11028,117.37097247710467,39.5726808723648,54525,9,80,2,9,31
G11029,117.37097247710466,39.579604894222086,54525,6,17,1,3,4
G11030,117.37097247710466,39.586528224432605,54525,3,3,3,2,1
G11031,117.37097247710466,39.59345086296435,54525,1,9,2,5,1
G11032,117.37097247710466,39.6003728097854,54525,1,10,2,6,1
G11033,117.37097247710464,39.60729406486382,54525,1,9,0,5,1
G11034,117.37097247710466,39.61421462816778,54525,1,3,0,1,0
G11035,117.37097247710466,39.621134499665445,54525,0,0,1,0,0
G11036,117.37097247710464,39.62805367932506,54525,0,16,1,5,2
G11037,117.37097247710467,39.6349721671149,54525,2,30,0,5,26
G11038,117.37097247710466,39.64188996300327,54525,43,32,0,5,26
G11039,117.37097247710466,39.64880706695853,54525,88,33,0,6,27
G11040,117.37097247710467,39.655723478949085,54525,129,24,1,6,31
G11041,117.37097247710466,39.66263919894338,54525,93,52,1,5,31
G11042,117.37097247710464,39.66955422690991,54525,36,95,2,5,53
G11043,117.37097247710466,39.67646856281721,54525,8,104,2,3,56
G11044,117.37097247710466,39.68338220663385,54525,4,117,1,4,53
G11045,117.37097247710464,39.690295158328446,54525,3,48,0,3,19
G11046,117.37097247710466,39.69720741786969,54525,3,6,2,1,1
G11047,117.37097247710466,39.70411898522625,54525,3,21,3,5,3
G11048,117.37097247710464,39.711029860366914,54525,6,25,4,10,3
G11049,117.37097247710464,39.71794004326044,54525,7,34,4,8,4
G11050,117.37097247710466,39.72484953387569,54525,2,18,1,2,3
G11051,117.37097247710466,39.73175833218154,54525,6,28,0,8,6
G11052,117.37097247710466,39.738666438146915,54525,8,69,0,8,27
G11053,117.37097247710467,39.74557385174079,54525,16,86,1,16,39
G11054,117.37097247710466,39.75248057293216,54525,26,86,1,20,37
G11055,117.37097247710466,39.75938660169008,54525,27,81,1,21,34
G11056,117.37097247710467,39.76629193798366,54525,14,15,1,13,4
G11057,117.37097247710466,39.77319658178204,54525,3,6,0,14,0
G11058,117.37097247710466,39.78010053305439,54525,1,14,0,3,4
G11059,117.37097247710467,39.78700379176996,54525,1,15,0,3,5
G11060,117.37097247710467,39.79390635789801,54525,1,11,0,2,4
G11061,117.37097247710467,39.800808231407856,54525,0,1,0,0,0
G11062,117.37097247710466,39.807709412268856,54525,0,0,0,0,0
G11063,117.37097247710466,39.8146099004504,54525,0,0,0,0,0
G11064,117.37097247710466,39.82150969592194,54525,0,0,0,0,0
G11065,117.37097247710467,39.828408798652966,54525,0,0,0,0,0
G11066,117.37097247710464,39.835307208613,54525,0,4,0,0,0
G11067,117.37097247710464,39.842204925771654,54525,3,43,0,2,13
G11068,117.37097247710467,39.84910195009849,54525,4,53,0,3,14
G11069,117.37097247710467,39.855998281563195,54525,6,74,0,4,16
G11070,117.37097247710467,39.86289392013548,54525,5,54,0,3,16
G11071,117.37097247710466,39.869788865785075,54525,4,36,0,2,7
G11072,117.37097247710464,39.87668311848178,54525,5,30,0,1,6
G11073,117.37097247710464,39.88357667819543,54525,5,8,0,0,0
G11074,117.37097247710464,39.89046954489589,54428,7,37,2,0,7
G11075,117.37097247710466,39.89736171855309,54428,13,240,6,5,80
G11076,117.37097247710467,39.90425319913699,54428,16,247,8,5,87
G11077,117.37097247710464,39.911143986617596,54428,14,235,4,5,79
G11078,117.37097247710464,39.91803408096496,54428,4,56,3,3,15
G11079,117.37097247710464,39.92492348214916,54428,3,16,0,0,3
G11080,117.37097247710467,39.93181219014034,54428,3,12,1,0,3
G11081,117.37097247710466,39.93870020490869,54428,3,27,1,0,7
G11082,117.37097247710466,39.94558752642442,54428,2,25,1,0,7
G11083,117.37097247710464,39.95247415465779,54428,2,28,3,0,5
G11084,117.37097247710466,39.95936008957911,54428,5,33,2,0,6
G11085,117.37097247710464,39.96624533115874,54428,2,10,1,4,1
G11086,117.37097247710464,39.973129879367065,54428,9,26,1,8,5
G11087,117.37097247710464,39.98001373417452,54428,14,33,3,8,9
G11088,117.37097247710466,39.98689689555158,54428,14,32,3,13,9
G11089,117.37097247710466,39.99377936346878,54428,17,73,5,10,25
G11090,117.37097247710466,40.00066113789669,54428,16,80,5,7,28
G11091,117.37097247710466,40.007542218805895,54428,22,108,4,2,52
G11092,117.37097247710466,40.01442260616706,54428,22,205,10,15,149
G11093,117.37097247710464,40.02130229995089,54428,52,407,7,25,140
G11094,117.37097247710466,40.0281813001281,54428,124,696,10,61,173
G11095,117.37097247710464,40.035059606669485,54428,139,793,10,73,200
G11096,117.37097247710467,40.04193721954588,54428,141,679,4,63,100
G11097,117.37097247710466,40.04881413872812,54428,78,363,1,36,63
G11098,117.37097247710464,40.05569036418713,54428,20,26,0,11,8
G11099,117.37097247710464,40.062565895893876,54428,8,2,0,6,3
G11100,117.37097247710467,40.069440733819334,54428,5,3,0,3,1
G11101,117.37097247710467,40.07631487793454,54428,1,2,0,5,0
G11102,117.37097247710464,40.08318832821058,54428,0,2,0,5,0
G11103,117.37097247710466,40.0900610846186,54428,0,2,0,5,0
G11104,117.37097247710466,40.09693314712973,54428,0,0,0,1,0
G11105,117.37097247710466,40.103804515715204,54428,0,14,2,11,3
G11106,117.37097247710466,40.11067519034626,54428,0,20,2,11,8
G11107,117.37097247710467,40.11754517099419,54428,1,21,6,18,11
G11108,117.37097247710464,40.12441445763035,54428,1,19,4,12,8
G11109,117.37097247710466,40.1312830502261,54428,1,2,5,7,3
G11110,117.37097247710467,40.13815094875288,54428,1,1,5,7,3
G11111,117.37097247710467,40.14501815318216,54428,0,0,1,0,1
G11112,117.37097247710466,40.151884663485426,54428,1,4,0,4,0
G11113,117.37097247710466,40.15875047963424,54428,1,7,2,7,0
G11114,117.37097247710466,40.1656156016002,54428,1,6,2,6,0
G11115,117.37097247710466,40.172480029354944,54428,1,6,2,3,0
G11116,117.37097247710464,40.19306914706888,54428,0,0,0,0,0
G11117,117.37097247710466,40.19993079769597,54428,0,0,1,0,0
G11118,117.37097247710466,40.20679175397067,54428,0,0,1,0,0
G11119,117.37097247710466,40.213652015864874,54428,0,0,1,0,0
G11120,117.37097247710464,40.22051158335051,54428,0,0,1,0,0
G11121,117.37995562994585,38.56841800478946,54645,0,0,0,0,0
G11122,117.37995562994585,38.57544126748788,54645,1,0,0,0,0
G11123,117.37995562994583,38.58246384360603,54645,1,0,0,0,0
G11124,117.37995562994584,38.58948573310551,54645,1,0,0,0,0
G11125,117.37995562994584,38.59650693594803,54645,0,0,0,0,0
G11126,117.37995562994585,38.603527452095285,54645,0,0,0,0,0
G11127,117.37995562994585,38.61054728150906,54645,0,0,0,0,0
G11128,117.37995562994584,38.617566424151136,54645,6,44,2,5,27
G11129,117.37995562994584,38.6245848799834,54645,9,52,2,7,27
G11130,117.37995562994585,38.63160264896775,54645,13,52,4,9,28
G11131,117.37995562994584,38.638619731066115,54645,10,46,4,8,23
G11132,117.37995562994584,38.64563612624049,54645,9,6,1,5,1
G11133,117.37995562994584,38.652651834452925,54645,19,16,2,6,11
G11134,117.37995562994584,38.65966685566548,54645,34,89,3,14,73
G11135,117.37995562994585,38.6666811898403,54645,48,146,4,17,106
G11136,117.37995562994585,38.673694836939546,54645,46,150,4,20,117
G11137,117.37995562994585,38.680707796925425,54645,36,98,2,14,66
G11138,117.37995562994584,38.68772006976022,54645,17,17,0,2,1
G11139,117.37995562994585,38.694731655406216,54645,3,0,0,0,0
G11140,117.37995562994585,38.70174255382575,54645,2,0,0,0,0
G11141,117.37995562994584,38.70875276498127,54645,0,0,0,0,0
G11142,117.37995562994587,38.715762288835165,54645,0,0,0,0,0
G11143,117.37995562994584,38.72277112534994,54645,0,0,0,0,0
G11144,117.37995562994584,38.72977927448812,54645,0,0,0,0,0
G11145,117.37995562994587,38.73678673621228,54645,0,0,0,0,0
G11146,117.37995562994584,38.74379351048504,54645,0,0,0,0,0
G11147,117.37995562994587,38.750799597269065,54645,0,0,0,0,0
G11148,117.37995562994585,38.75780499652706,54645,0,0,0,0,0
G11149,117.37995562994585,38.76480970822178,54645,0,0,0,0,0
G11150,117.37995562994585,38.771813732316026,54645,0,0,0,0,0
G11151,117.37995562994584,38.77881706877263,54645,0,0,0,0,0
G11152,117.37995562994585,38.78581971755449,54645,0,0,0,0,0
G11153,117.37995562994584,38.79282167862454,54645,0,0,0,0,0
G11154,117.37995562994587,38.79982295194575,54645,0,0,0,0,0
G11155,117.37995562994584,38.80682353748114,54645,0,0,0,0,0
G11156,117.37995562994584,38.81382343519378,54645,9,0,0,3,1
G11157,117.37995562994587,38.82082264504679,54645,15,0,0,4,1
G11158,117.37995562994585,38.827821167003314,54645,13,0,0,5,1
G11159,117.37995562994585,38.83481900102656,54645,29,13,0,6,8
G11160,117.37995562994587,38.84181614707977,54645,33,17,0,9,7
G11161,117.37995562994585,38.84881260512622,54645,37,96,0,11,38
G11162,117.37995562994585,38.85580837512927,54645,85,366,2,24,157
G11163,117.37995562994584,38.862803457052294,54645,97,504,2,24,218
G11164,117.37995562994585,38.869797850858696,54622,98,511,3,23,215
G11165,117.37995562994585,38.87679155651196,54622,92,489,6,20,214
G11166,117.37995562994587,38.883784573975596,54622,57,241,9,9,96
G11167,117.37995562994585,38.890776903213165,54622,18,28,8,5,10
G11168,117.37995562994585,38.89776854418826,54622,32,11,5,5,4
G11169,117.37995562994585,38.90475949686454,54622,71,23,4,5,11
G11170,117.37995562994585,38.911749761205684,54622,70,22,3,4,11
G11171,117.37995562994585,38.91873933717544,54622,115,83,2,4,60
G11172,117.37995562994584,38.925728224737576,54622,102,107,2,5,61
G11173,117.37995562994585,38.93271642385592,54622,72,99,1,5,55
G11174,117.37995562994585,38.93970393449436,54622,62,91,1,4,53
G11175,117.37995562994584,38.946690756616775,54622,27,104,3,10,13
G11176,117.37995562994585,38.953676890187154,54622,44,147,5,18,62
G11177,117.37995562994585,38.96066233516949,54622,44,119,5,17,46
G11178,117.37995562994584,38.96764709152783,54622,97,510,6,72,325
G11179,117.37995562994584,38.97463115922626,54622,184,1828,8,205,916
G11180,117.37995562994584,38.981614538228925,54622,222,2661,11,292,1497
G11181,117.37995562994587,38.98859722850001,54622,233,2892,12,340,1547
G11182,117.37995562994585,38.99557923000373,54622,189,2579,9,294,1433
G11183,117.37995562994583,39.00256054270436,54622,97,1261,4,188,697
G11184,117.37995562994583,39.00954116656621,54622,51,393,4,128,255
G11185,117.37995562994584,39.016521101553636,54622,24,268,3,108,172
G11186,117.37995562994585,39.02350034763104,54526,13,130,3,67,35
G11187,117.37995562994587,39.03047890476289,54526,4,61,4,45,28
G11188,117.37995562994583,39.03745677291366,54526,11,42,5,27,26
G11189,117.37995562994585,39.04443395204789,54526,15,1,5,3,4
G11190,117.37995562994585,39.05141044213016,54526,40,9,4,13,3
G11191,117.37995562994584,39.0583862431251,54526,100,131,1,36,25
G11192,117.37995562994585,39.06536135499737,54526,139,182,1,43,55
G11193,117.37995562994584,39.07233577771169,54526,120,183,5,30,58
G11194,117.37995562994584,39.07930951123282,54526,81,169,8,13,61
G11195,117.37995562994585,39.086282555525564,54526,17,23,9,0,9
G11196,117.37995562994584,39.09325491055475,54526,32,55,9,14,30
G11197,117.37995562994585,39.100226576285294,54526,30,59,6,16,32
G11198,117.37995562994584,39.10719755268211,54526,41,57,2,14,32
G11199,117.37995562994585,39.11416783971019,54526,36,36,2,11,13
G11200,117.37995562994583,39.12113743733457,54526,51,4,0,13,0
G11201,117.37995562994584,39.12810634552029,54526,83,12,0,23,3
G11202,117.37995562994584,39.13507456423248,54526,92,30,1,50,7
G11203,117.37995562994585,39.14204209343629,54526,178,102,4,196,88
G11204,117.37995562994585,39.14900893309693,54526,259,329,5,309,399
G11205,117.37995562994584,39.155975083179634,54526,277,645,7,382,653
G11206,117.37995562994585,39.16294054364969,54526,239,827,7,393,730
G11207,117.37995562994584,39.169905314472445,54526,168,881,5,265,509
G11208,117.37995562994584,39.176869395613274,54526,51,511,6,185,402
G11209,117.37995562994585,39.18383278703759,54526,24,318,2,120,134
G11210,117.37995562994584,39.190795488710854,54526,7,49,2,9,13
G11211,117.37995562994585,39.1977575005986,54526,5,0,2,0,1
G11212,117.37995562994587,39.20471882266635,54526,4,0,2,0,1
G11213,117.37995562994585,39.211679454879736,54526,46,46,5,3,43
G11214,117.37995562994585,39.21863939720438,54526,60,49,7,5,43
G11215,117.37995562994584,39.22559864960597,54526,63,51,6,5,43
G11216,117.37995562994585,39.232557212050246,54526,59,48,5,4,43
G11217,117.37995562994583,39.23951508450298,54526,8,1,2,0,1
G11218,117.37995562994584,39.246472266929985,54526,5,4,3,0,2
G11219,117.37995562994585,39.25342875929712,54526,19,21,5,0,5
G11220,117.37995562994585,39.26038456157031,54526,43,78,5,4,35
G11221,117.37995562994585,39.267339673715504,54526,44,156,4,6,50
G11222,117.37995562994585,39.27429409569868,54526,74,161,3,9,52
G11223,117.37995562994585,39.28124782748588,54526,70,56,2,8,62
G11224,117.37995562994584,39.28820086904321,54526,81,45,2,6,53
G11225,117.37995562994587,39.295153220336765,54526,81,38,1,6,44
G11226,117.37995562994584,39.30210488133275,54526,26,29,1,2,43
G11227,117.37995562994584,39.309055851997364,54526,9,33,2,4,15
G11228,117.37995562994585,39.31600613229686,54526,6,27,1,4,13
G11229,117.37995562994587,39.322955722197555,54526,6,25,2,5,12
G11230,117.37995562994584,39.32990462166577,54526,6,18,6,6,11
G11231,117.37995562994584,39.336852830667944,54526,1,2,8,3,0
G11232,117.37995562994585,39.34380034917047,54526,1,2,7,3,0
G11233,117.37995562994584,39.35074717713985,54526,0,3,5,3,0
G11234,117.37995562994585,39.3576933145426,54528,0,3,0,2,0
